"MatchId";"Opponent";"Team";"Min.x";"Pts";"O";"D";"T";"As";"St";"To";"Fv";"Ag";"Cm";"Rv";"PIR";"x2M";"x2A";"x3M";"x3A";"FTM";"FTA";"Local";"Min.y";"Pts_Opp";"O_Opp";"D_Opp";"T_Opp";"As_Opp";"St_Opp";"To_Opp";"Fv_Opp";"Ag_Opp";"Cm_Opp";"Rv_Opp";"PIR_Opp";"x2M_Opp";"x2A_Opp";"x3M_Opp";"x3A_Opp";"FTM_Opp";"FTA_Opp";"Poss";"Off_Rat";"Def_Rat";"eFG";"eFG_Opp";"TS";"TS_Opp";"Off_Reb";"Def_Reb";"Pct_ass";"Pct_ass_opp";"Pct_To";"Pct_To_opp";"FTR";"FTR_opp";"Win";"Expected_Wins";"Off_Reb_Opp"
171;"FC Bayern Munich";"Panathinaikos OPAP Athens";200;98;20;23;43;24;3;10;5;1;18;20;123;30;47;6;24;20;26;1;200;83;7;16;23;24;6;13;1;5;20;18;84;13;30;15;30;12;13;71,4;1,37254901960784;1,1624649859944;0,549295774647887;0,591666666666667;1,18874332848132;1,26293365794279;0,555555555555556;0,766666666666667;0,336134453781513;0,336134453781513;0,140056022408964;0,182072829131653;0,28169014084507;0,2;1;0,910989431978754;0,233333333333333
171;"Panathinaikos OPAP Athens";"FC Bayern Munich";200;83;7;16;23;24;6;13;1;5;20;18;84;13;30;15;30;12;13;0;200;98;20;23;43;24;3;10;5;1;18;20;123;30;47;6;24;20;26;71,2;1,16573033707865;1,37640449438202;0,591666666666667;0,549295774647887;1,26293365794279;1,18874332848132;0,233333333333333;0,444444444444444;0,337078651685393;0,337078651685393;0,182584269662921;0,140449438202247;0,2;0,28169014084507;0;0,0890105680212456;0,555555555555556
172;"Khimki Moscow Region";"Real Madrid";200;94;7;17;24;23;8;12;2;1;19;25;114;19;31;12;27;20;23;0;200;102;8;20;28;29;9;13;1;2;26;19;121;22;33;15;27;13;16;72,2;1,30193905817175;1,41274238227147;0,637931034482759;0,741666666666667;1,37991779213153;1,52147971360382;0,259259259259259;0,68;0,318559556786704;0,401662049861496;0,166204986149584;0,18005540166205;0,344827586206897;0,216666666666667;0;0,24167972305352;0,32
172;"Real Madrid";"Khimki Moscow Region";200;102;8;20;28;29;9;13;1;2;26;19;121;22;33;15;27;13;16;1;200;94;7;17;24;23;8;12;2;1;19;25;114;19;31;12;27;20;23;71,4;1,42857142857143;1,31652661064426;0,741666666666667;0,637931034482759;1,52147971360382;1,37991779213153;0,32;0,740740740740741;0,406162464985994;0,322128851540616;0,182072829131653;0,168067226890756;0,216666666666667;0,344827586206897;1;0,758320276946479;0,259259259259259
173;"FC Barcelona";"Fenerbahce Beko Istanbul";200;74;10;24;34;18;3;17;3;2;27;21;72;15;26;8;26;20;26;1;200;80;13;21;34;14;4;9;2;3;22;25;84;16;39;10;25;18;21;69,4;1,06628242074928;1,15273775216138;0,519230769230769;0,484375;1,16645649432535;1,09229929000546;0,32258064516129;0,648648648648649;0,259365994236311;0,201729106628242;0,244956772334294;0,129682997118156;0,384615384615385;0,28125;0;0,251343153168093;0,351351351351351
173;"Fenerbahce Beko Istanbul";"FC Barcelona";200;80;13;21;34;14;4;9;2;3;22;25;84;16;39;10;25;18;21;0;200;74;10;24;34;18;3;17;3;2;27;21;72;15;26;8;26;20;26;68,4;1,16959064327485;1,08187134502924;0,484375;0,519230769230769;1,09229929000546;1,16645649432535;0,351351351351351;0,67741935483871;0,204678362573099;0,263157894736842;0,131578947368421;0,248538011695906;0,28125;0,384615384615385;1;0,748656846831907;0,32258064516129
174;"AX Armani Exchange Milan";"Maccabi FOX Tel Aviv";200;69;8;31;39;13;7;10;2;5;20;23;71;16;35;9;26;10;21;1;200;63;6;30;36;12;5;14;5;2;23;20;60;10;32;11;24;10;17;71,4;0,966386554621849;0,882352941176471;0,483606557377049;0,473214285714286;0,982346241457859;0,992438563327032;0,210526315789474;0,837837837837838;0,182072829131653;0,168067226890756;0,140056022408964;0,196078431372549;0,163934426229508;0,178571428571429;1;0,781359221900147;0,162162162162162
174;"Maccabi FOX Tel Aviv";"AX Armani Exchange Milan";200;63;6;30;36;12;5;14;5;2;23;20;60;10;32;11;24;10;17;0;200;69;8;31;39;13;7;10;2;5;20;23;71;16;35;9;26;10;21;70,8;0,889830508474576;0,974576271186441;0,473214285714286;0,483606557377049;0,992438563327032;0,982346241457859;0,162162162162162;0,789473684210526;0,169491525423729;0,18361581920904;0,19774011299435;0,141242937853107;0,178571428571429;0,163934426229508;0;0,218640778099852;0,210526315789474
175;"CSKA Moscow";"KIROLBET Baskonia Vitoria-Gasteiz";200;90;20;19;39;13;4;11;3;3;22;21;94;26;46;7;22;17;22;0;200;94;14;19;33;18;6;10;3;3;21;22;105;15;33;13;27;25;30;67,8;1,32743362831858;1,38643067846608;0,536764705882353;0,575;1,15859938208033;1,28415300546448;0,512820512820513;0,575757575757576;0,191740412979351;0,265486725663717;0,162241887905605;0,147492625368732;0,25;0,416666666666667;0;0,352334907044655;0,424242424242424
175;"KIROLBET Baskonia Vitoria-Gasteiz";"CSKA Moscow";200;94;14;19;33;18;6;10;3;3;21;22;105;15;33;13;27;25;30;1;200;90;20;19;39;13;4;11;3;3;22;21;94;26;46;7;22;17;22;68;1,38235294117647;1,32352941176471;0,575;0,536764705882353;1,28415300546448;1,15859938208033;0,424242424242424;0,487179487179487;0,264705882352941;0,191176470588235;0,147058823529412;0,161764705882353;0,416666666666667;0,25;1;0,647665092955345;0,512820512820513
176;"Valencia Basket";"Zenit St Petersburg";200;81;18;13;31;13;8;10;1;3;19;16;79;24;41;9;31;6;6;1;200;86;6;20;26;19;5;16;3;1;16;19;105;21;35;11;17;11;11;66,4;1,21987951807229;1,29518072289157;0,520833333333333;0,721153846153846;1,08520900321543;1,51301900070373;0,473684210526316;0,684210526315789;0,19578313253012;0,286144578313253;0,150602409638554;0,240963855421687;0,0833333333333333;0,211538461538462;0;0,301835204814476;0,315789473684211
176;"Zenit St Petersburg";"Valencia Basket";200;86;6;20;26;19;5;16;3;1;16;19;105;21;35;11;17;11;11;0;200;81;18;13;31;13;8;10;1;3;19;16;79;24;41;9;31;6;6;66,4;1,29518072289157;1,21987951807229;0,721153846153846;0,520833333333333;1,51301900070373;1,08520900321543;0,315789473684211;0,526315789473684;0,286144578313253;0,19578313253012;0,240963855421687;0,150602409638554;0,211538461538462;0,0833333333333333;1;0,698164795185524;0,473684210526316
177;"Anadolu Efes Istanbul";"LDLC ASVEL Villeurbanne";200;74;10;21;31;23;5;11;2;1;15;14;84;18;36;9;26;11;14;0;200;101;9;25;34;23;4;7;1;2;14;15;125;21;37;16;30;11;11;68,6;1,07871720116618;1,47230320699708;0,508064516129032;0,671641791044776;1,08568075117371;1,40590200445434;0,285714285714286;0,7;0,335276967930029;0,335276967930029;0,160349854227405;0,102040816326531;0,17741935483871;0,164179104477612;0;0,0126824079435227;0,3
177;"LDLC ASVEL Villeurbanne";"Anadolu Efes Istanbul";200;101;9;25;34;23;4;7;1;2;14;15;125;21;37;16;30;11;11;1;200;74;10;21;31;23;5;11;2;1;15;14;84;18;36;9;26;11;14;69,4;1,45533141210375;1,06628242074928;0,671641791044776;0,508064516129032;1,40590200445434;1,08568075117371;0,3;0,714285714285714;0,331412103746398;0,331412103746398;0,100864553314121;0,15850144092219;0,164179104477612;0,17741935483871;1;0,987317592056477;0,285714285714286
178;"ALBA Berlin";"Crvena Zvezda mts Belgrade";225;85;13;21;34;12;12;17;2;3;23;20;83;20;38;10;28;15;18;1;225;94;14;22;36;19;8;19;3;2;20;23;105;19;31;14;37;14;16;77,2;1,10103626943005;1,21761658031088;0,53030303030303;0,588235294117647;1,14989177489177;1,25266524520256;0,371428571428571;0,6;0,155440414507772;0,246113989637306;0,22020725388601;0,246113989637306;0,227272727272727;0,205882352941176;0;0,196390353175567;0,4
178;"Crvena Zvezda mts Belgrade";"ALBA Berlin";225;94;14;22;36;19;8;19;3;2;20;23;105;19;31;14;37;14;16;0;225;85;13;21;34;12;12;17;2;3;23;20;83;20;38;10;28;15;18;79,4;1,18387909319899;1,07052896725441;0,588235294117647;0,53030303030303;1,25266524520256;1,14989177489177;0,4;0,628571428571429;0,239294710327456;0,151133501259446;0,239294710327456;0,214105793450882;0,205882352941176;0,227272727272727;1;0,803609646824433;0,371428571428571
179;"FC Bayern Munich";"Olympiacos Piraeus";200;89;13;23;36;21;9;11;2;1;15;19;113;18;30;13;32;14;19;1;200;72;13;18;31;19;7;13;1;2;20;15;72;14;41;12;21;8;10;67,6;1,31656804733728;1,06508875739645;0,604838709677419;0,516129032258065;1,26492325184764;1,08433734939759;0,419354838709677;0,638888888888889;0,310650887573965;0,281065088757396;0,162721893491124;0,192307692307692;0,225806451612903;0,129032258064516;1;0,95108798524094;0,361111111111111
179;"Olympiacos Piraeus";"FC Bayern Munich";200;72;13;18;31;19;7;13;1;2;20;15;72;14;41;12;21;8;10;0;200;89;13;23;36;21;9;11;2;1;15;19;113;18;30;13;32;14;19;66;1,09090909090909;1,34848484848485;0,516129032258065;0,604838709677419;1,08433734939759;1,26492325184764;0,361111111111111;0,580645161290323;0,287878787878788;0,318181818181818;0,196969696969697;0,166666666666667;0,129032258064516;0,225806451612903;0;0,0489120147590602;0,419354838709677
18;"AX Armani Exchange Milan";"Zalgiris Kaunas";200;81;15;16;31;10;7;13;0;5;23;21;76;21;42;6;17;21;22;0;200;85;10;16;26;14;5;14;5;0;21;23;96;22;39;7;14;20;23;65,8;1,23100303951368;1,29179331306991;0,508474576271186;0,613207547169811;1,17938264414677;1,34664131812421;0,483870967741935;0,615384615384615;0,151975683890578;0,212765957446809;0,197568389057751;0,212765957446809;0,355932203389831;0,377358490566038;0;0,33741629653406;0,384615384615385
18;"Zalgiris Kaunas";"AX Armani Exchange Milan";200;85;10;16;26;14;5;14;5;0;21;23;96;22;39;7;14;20;23;1;200;81;15;16;31;10;7;13;0;5;23;21;76;21;42;6;17;21;22;66,2;1,28398791540785;1,22356495468278;0,613207547169811;0,508474576271186;1,34664131812421;1,17938264414677;0,384615384615385;0,516129032258065;0,211480362537764;0,151057401812689;0,211480362537764;0,196374622356495;0,377358490566038;0,355932203389831;1;0,66258370346594;0,483870967741935
180;"Panathinaikos OPAP Athens";"Zalgiris Kaunas";200;94;5;20;25;17;7;13;1;0;22;23;105;22;34;10;22;20;23;0;200;96;12;18;30;22;6;14;0;1;23;22;104;23;42;11;24;17;19;73,2;1,28415300546448;1,31147540983607;0,660714285714286;0,598484848484849;1,4216575922565;1,29101667563206;0,217391304347826;0,625;0,23224043715847;0,300546448087432;0,177595628415301;0,191256830601093;0,357142857142857;0,257575757575758;0;0,426841943807254;0,375
180;"Zalgiris Kaunas";"Panathinaikos OPAP Athens";200;96;12;18;30;22;6;14;0;1;23;22;104;23;42;11;24;17;19;1;200;94;5;20;25;17;7;13;1;0;22;23;105;22;34;10;22;20;23;75,6;1,26984126984127;1,24338624338624;0,598484848484849;0,660714285714286;1,29101667563206;1,4216575922565;0,375;0,782608695652174;0,291005291005291;0,224867724867725;0,185185185185185;0,171957671957672;0,257575757575758;0,357142857142857;1;0,573158056192746;0,217391304347826
181;"CSKA Moscow";"Valencia Basket";200;70;8;24;32;14;3;13;0;2;18;17;69;19;31;8;29;8;9;0;200;81;8;24;32;22;7;11;2;0;17;18;99;14;38;14;22;11;14;68,6;1,02040816326531;1,18075801749271;0,516666666666667;0,583333333333333;1,09443402126329;1,22430471584039;0,25;0,75;0,204081632653061;0,32069970845481;0,189504373177843;0,160349854227405;0,133333333333333;0,183333333333333;0;0,114725568165857;0,25
181;"Valencia Basket";"CSKA Moscow";200;81;8;24;32;22;7;11;2;0;17;18;99;14;38;14;22;11;14;1;200;70;8;24;32;14;3;13;0;2;18;17;69;19;31;8;29;8;9;68,6;1,18075801749271;1,02040816326531;0,583333333333333;0,516666666666667;1,22430471584039;1,09443402126329;0,25;0,75;0,32069970845481;0,204081632653061;0,160349854227405;0,189504373177843;0,183333333333333;0,133333333333333;1;0,885274431834143;0,25
182;"Olympiacos Piraeus";"Zenit St Petersburg";200;91;13;18;31;23;9;11;2;2;19;26;114;23;37;8;22;21;29;1;200;87;15;18;33;22;7;13;2;2;26;19;92;20;36;12;29;11;15;68,6;1,3265306122449;1,26822157434402;0,593220338983051;0,584615384615385;1,26811594202899;1,21508379888268;0,419354838709677;0,545454545454545;0,335276967930029;0,32069970845481;0,160349854227405;0,189504373177843;0,355932203389831;0,169230769230769;1;0,652335129017073;0,454545454545455
182;"Zenit St Petersburg";"Olympiacos Piraeus";200;87;15;18;33;22;7;13;2;2;26;19;92;20;36;12;29;11;15;0;200;91;13;18;31;23;9;11;2;2;19;26;114;23;37;8;22;21;29;69;1,26086956521739;1,31884057971015;0,584615384615385;0,593220338983051;1,21508379888268;1,26811594202899;0,454545454545455;0,580645161290323;0,318840579710145;0,333333333333333;0,188405797101449;0,159420289855072;0,169230769230769;0,355932203389831;0;0,347664870982927;0,419354838709677
183;"FC Bayern Munich";"Maccabi FOX Tel Aviv";200;68;10;20;30;20;9;14;2;2;20;17;70;15;29;11;34;5;8;0;200;80;12;28;40;15;6;17;2;2;17;19;93;15;35;10;21;20;22;70,2;0,968660968660969;1,13960113960114;0,5;0,535714285714286;1,02224894768491;1,21802679658952;0,263157894736842;0,625;0,284900284900285;0,213675213675214;0,199430199430199;0,242165242165242;0,0793650793650794;0,357142857142857;0;0,0931923250796354;0,375
183;"Maccabi FOX Tel Aviv";"FC Bayern Munich";200;80;12;28;40;15;6;17;2;2;17;19;93;15;35;10;21;20;22;1;200;68;10;20;30;20;9;14;2;2;20;17;70;15;29;11;34;5;8;69,8;1,14613180515759;0,974212034383954;0,535714285714286;0,5;1,21802679658952;1,02224894768491;0,375;0,736842105263158;0,214899713467049;0,286532951289398;0,243553008595989;0,200573065902579;0,357142857142857;0,0793650793650794;1;0,906807674920365;0,263157894736842
184;"Crvena Zvezda mts Belgrade";"FC Barcelona";200;86;11;21;32;18;9;13;2;1;19;17;98;24;39;9;23;11;15;1;200;82;11;19;30;18;7;14;1;2;17;19;90;23;42;8;20;12;15;70;1,22857142857143;1,17142857142857;0,604838709677419;0,564516129032258;1,2536443148688;1,19533527696793;0,366666666666667;0,65625;0,257142857142857;0,257142857142857;0,185714285714286;0,2;0,17741935483871;0,193548387096774;1;0,660784616324646;0,34375
184;"FC Barcelona";"Crvena Zvezda mts Belgrade";200;82;11;19;30;18;7;14;1;2;17;19;90;23;42;8;20;12;15;0;200;86;11;21;32;18;9;13;2;1;19;17;98;24;39;9;23;11;15;71;1,15492957746479;1,2112676056338;0,564516129032258;0,604838709677419;1,19533527696793;1,2536443148688;0,34375;0,633333333333333;0,253521126760563;0,253521126760563;0,197183098591549;0,183098591549296;0,193548387096774;0,17741935483871;0;0,339215383675354;0,366666666666667
185;"Khimki Moscow Region";"KIROLBET Baskonia Vitoria-Gasteiz";200;83;16;26;42;14;10;15;3;1;18;30;106;21;41;4;17;29;38;1;200;79;13;20;33;19;6;15;1;3;30;18;66;19;33;10;35;11;14;72,2;1,14958448753463;1,09418282548476;0,46551724137931;0,5;1,11081370449679;1,06526429341963;0,444444444444444;0,666666666666667;0,193905817174515;0,263157894736842;0,207756232686981;0,207756232686981;0,5;0,161764705882353;1;0,66630020918214;0,333333333333333
185;"KIROLBET Baskonia Vitoria-Gasteiz";"Khimki Moscow Region";200;79;13;20;33;19;6;15;1;3;30;18;66;19;33;10;35;11;14;0;200;83;16;26;42;14;10;15;3;1;18;30;106;21;41;4;17;29;38;75,6;1,04497354497355;1,0978835978836;0,5;0,46551724137931;1,06526429341963;1,11081370449679;0,333333333333333;0,555555555555556;0,251322751322751;0,185185185185185;0,198412698412698;0,198412698412698;0,161764705882353;0,5;0;0,33369979081786;0,444444444444444
186;"AX Armani Exchange Milan";"Fenerbahce Beko Istanbul";200;73;6;23;29;22;8;13;0;5;17;18;85;17;29;10;26;9;11;1;200;64;8;20;28;18;7;12;5;0;18;17;77;26;41;3;16;3;7;66,4;1,09939759036145;0,963855421686747;0,581818181818182;0,535087719298246;1,21991978609626;1,06524633821571;0,230769230769231;0,741935483870968;0,331325301204819;0,271084337349398;0,19578313253012;0,180722891566265;0,163636363636364;0,0526315789473684;1;0,863193221769911;0,258064516129032
186;"Fenerbahce Beko Istanbul";"AX Armani Exchange Milan";200;64;8;20;28;18;7;12;5;0;18;17;77;26;41;3;16;3;7;0;200;73;6;23;29;22;8;13;0;5;17;18;85;17;29;10;26;9;11;63,8;1,00313479623824;1,14420062695925;0,535087719298246;0,581818181818182;1,06524633821571;1,21991978609626;0,258064516129032;0,769230769230769;0,282131661442006;0,344827586206897;0,188087774294671;0,203761755485893;0,0526315789473684;0,163636363636364;0;0,136806778230089;0,230769230769231
187;"ALBA Berlin";"Zalgiris Kaunas";200;104;18;26;44;27;6;10;2;1;27;17;125;25;46;14;27;12;15;1;200;80;18;17;35;16;7;10;1;2;17;27;90;18;41;8;26;20;26;71;1,46478873239437;1,12676056338028;0,63013698630137;0,447761194029851;1,30653266331658;1,01988781234064;0,514285714285714;0,590909090909091;0,380281690140845;0,225352112676056;0,140845070422535;0,140845070422535;0,164383561643836;0,298507462686567;1;0,975231439814676;0,409090909090909
187;"Zalgiris Kaunas";"ALBA Berlin";200;80;18;17;35;16;7;10;1;2;17;27;90;18;41;8;26;20;26;0;200;104;18;26;44;27;6;10;2;1;27;17;125;25;46;14;27;12;15;69,4;1,15273775216138;1,4985590778098;0,447761194029851;0,63013698630137;1,01988781234064;1,30653266331658;0,409090909090909;0,485714285714286;0,230547550432277;0,389048991354467;0,144092219020173;0,144092219020173;0,298507462686567;0,164383561643836;0;0,0247685601853244;0,514285714285714
188;"LDLC ASVEL Villeurbanne";"Panathinaikos OPAP Athens";200;100;11;22;33;25;5;13;7;1;17;17;128;28;46;13;20;5;8;1;200;88;16;15;31;16;6;13;1;7;17;17;83;19;42;12;27;14;15;71,2;1,40449438202247;1,23595505617978;0,71969696969697;0,536231884057971;1,43843498273878;1,16402116402116;0,423076923076923;0,578947368421053;0,351123595505618;0,224719101123595;0,182584269662921;0,182584269662921;0,0757575757575758;0,202898550724638;1;0,856886469561076;0,421052631578947
188;"Panathinaikos OPAP Athens";"LDLC ASVEL Villeurbanne";200;88;16;15;31;16;6;13;1;7;17;17;83;19;42;12;27;14;15;0;200;100;11;22;33;25;5;13;7;1;17;17;128;28;46;13;20;5;8;72;1,22222222222222;1,38888888888889;0,536231884057971;0,71969696969697;1,16402116402116;1,43843498273878;0,421052631578947;0,576923076923077;0,222222222222222;0,347222222222222;0,180555555555556;0,180555555555556;0,202898550724638;0,0757575757575758;0;0,143113530438924;0,423076923076923
189;"Anadolu Efes Istanbul";"Real Madrid";200;75;13;20;33;19;7;11;3;1;21;14;79;18;35;11;33;6;6;1;200;80;6;24;30;13;5;12;1;3;15;21;93;15;30;10;19;20;23;68,4;1,09649122807018;1,16959064327485;0,507352941176471;0,612244897959184;1,06172140430351;1,3531799729364;0,351351351351351;0,769230769230769;0,277777777777778;0,190058479532164;0,160818713450292;0,175438596491228;0,0882352941176471;0,408163265306122;0;0,288323714358547;0,230769230769231
189;"Real Madrid";"Anadolu Efes Istanbul";200;80;6;24;30;13;5;12;1;3;15;21;93;15;30;10;19;20;23;0;200;75;13;20;33;19;7;11;3;1;21;14;79;18;35;11;33;6;6;64,2;1,24610591900312;1,16822429906542;0,612244897959184;0,507352941176471;1,3531799729364;1,06172140430351;0,230769230769231;0,648648648648649;0,202492211838006;0,29595015576324;0,186915887850467;0,171339563862928;0,408163265306122;0,0882352941176471;1;0,711676285641452;0,351351351351351
19;"CSKA Moscow";"Khimki Moscow Region";200;86;8;23;31;17;6;14;6;1;20;20;98;19;29;12;31;12;16;0;200;99;18;20;38;15;8;9;1;6;20;19;101;23;45;14;29;11;18;72,4;1,1878453038674;1,36740331491713;0,616666666666667;0,594594594594595;1,28281622911694;1,20849609375;0,285714285714286;0,560975609756098;0,234806629834254;0,207182320441989;0,193370165745856;0,124309392265193;0,2;0,148648648648649;0;0,122301293761394;0,439024390243902
19;"Khimki Moscow Region";"CSKA Moscow";200;99;18;20;38;15;8;9;1;6;20;19;101;23;45;14;29;11;18;1;200;86;8;23;31;17;6;14;6;1;20;20;98;19;29;12;31;12;16;72,2;1,37119113573407;1,19113573407202;0,594594594594595;0,616666666666667;1,20849609375;1,28281622911694;0,439024390243902;0,714285714285714;0,207756232686981;0,235457063711911;0,124653739612188;0,193905817174515;0,148648648648649;0,2;1;0,877698706238606;0,285714285714286
190;"CSKA Moscow";"Khimki Moscow Region";200;69;6;24;30;15;6;18;3;1;19;17;64;7;20;14;35;13;17;1;200;78;16;30;46;14;12;14;1;3;17;19;95;23;43;7;25;11;14;73,8;0,934959349593496;1,05691056910569;0,509090909090909;0,492647058823529;1,10435339308579;1,05177993527508;0,166666666666667;0,6;0,203252032520325;0,18970189701897;0,24390243902439;0,18970189701897;0,236363636363636;0,161764705882353;0;0,152331249896912;0,4
190;"Khimki Moscow Region";"CSKA Moscow";200;78;16;30;46;14;12;14;1;3;17;19;95;23;43;7;25;11;14;0;200;69;6;24;30;15;6;18;3;1;19;17;64;7;20;14;35;13;17;71,6;1,08938547486034;0,963687150837989;0,492647058823529;0,509090909090909;1,05177993527508;1,10435339308579;0,4;0,833333333333333;0,195530726256983;0,209497206703911;0,195530726256983;0,251396648044693;0,161764705882353;0,236363636363636;1;0,847668750103088;0,166666666666667
191;"ALBA Berlin";"Fenerbahce Beko Istanbul";200;74;6;25;31;16;7;19;4;1;21;18;81;17;29;10;24;10;12;0;200;70;4;19;23;19;8;13;1;4;18;21;77;17;34;8;19;12;14;70,8;1,04519774011299;0,988700564971751;0,60377358490566;0,547169811320755;1,2697323266987;1,18323191345504;0,24;0,862068965517241;0,225988700564972;0,268361581920904;0,268361581920904;0,18361581920904;0,188679245283019;0,226415094339623;1;0,685244145035463;0,137931034482759
191;"Fenerbahce Beko Istanbul";"ALBA Berlin";200;70;4;19;23;19;8;13;1;4;18;21;77;17;34;8;19;12;14;1;200;74;6;25;31;16;7;19;4;1;21;18;81;17;29;10;24;10;12;67,6;1,03550295857988;1,09467455621302;0,547169811320755;0,60377358490566;1,18323191345504;1,2697323266987;0,137931034482759;0,76;0,281065088757396;0,236686390532544;0,192307692307692;0,281065088757396;0,226415094339623;0,188679245283019;0;0,314755854964538;0,24
192;"KIROLBET Baskonia Vitoria-Gasteiz";"Olympiacos Piraeus";200;80;7;28;35;22;3;14;4;1;19;24;107;18;27;10;27;14;15;1;200;70;11;18;29;16;4;11;1;4;24;19;57;13;32;12;29;8;15;67;1,19402985074627;1,04477611940298;0,611111111111111;0,508196721311475;1,32013201320132;1,03550295857988;0,28;0,717948717948718;0,328358208955224;0,238805970149254;0,208955223880597;0,164179104477612;0,259259259259259;0,131147540983607;1;0,866393409248204;0,282051282051282
